2038180,Changchun,http://en.changchun.gov.cn/,http://s_www.chinactv.com/eng/index.asp,,,,,,,,,,,,,,,,,
1816234,Bozhou,http://english.bozhou.gov.cn/,http://en.bozhou.cn/,http://es.bzwhly.gov.cn/,,,,,,,,,,,,,,,,
1816336,Binzhou,http://60.215.8.2/bz/english/index.html,,,,,,,,,,,,,,,,,,
2038300,Benxi,http://en.wikipedia.org/wiki/Benxi,,,,,,,,,,,,,,,,,,
1816440,Bengbu,http://english.anhuinews.com/system/2012/08/28/005175002.shtml,http://www.bengbu.gov.cn/english/,http://www.bblzh.gov.cn/English.aspx,http://www.yuhui.gov.cn/web/channel.aspx?chn=538,http://www.bbjjkfq.gov.cn/en/,,,,,,,,,,,,,,
1816670,Beijing,http://www.chinadaily.com.cn/,http://www.bjreview.com.cn/,http://english.pladaily.com.cn/,http://english.peopledaily.com.cn/,http://www.eeo.com.cn/ens/,http://www.chinatoday.com.cn/english/index.htm,http://www.cs.com.cn/english/,http://english.cri.cn/,http://english.cntv.cn/01/index.shtml,http://www.chinaculture.org/index.html,http://www.thebeijinger.com/,http://www.womenofchina.cn/,http://en.chinagate.cn/,http://www.ecns.cn/,http://www.cityofbeijing.gov.cn/,http://english.caixin.com/,http://www.cityweekend.com.cn/beijing/,http://english.sina.com/,http://en.ce.cn/
1816807,Bazhong,http://en.wikipedia.org/wiki/Bazhong,,,,,,,,,,,,,,,,,,
2038432,Baotou,http://www.baotou.gov.cn/ywb/Home.htm,,,,,,,,,,,,,,,,,,
2038455,Baoji,http://en.cnwest.com/content/2008-03/17/content_1180444.htm,,,,,,,,,,,,,,,,,,
1816971,Baoding,http://en.wikipedia.org/wiki/Baoding,,,,,,,,,,,,,,,,,,
1785294,Anyang,http://english.linzhou.gov.cn/,http://www.tangyin.gov.cn/viewCmsSite.do?gwcsCode=english,,,,,,,,,,,,,,,,,
2038632,Anshan,http://www.anshan.gov.cn/english/,,,,,,,,,,,,,,,,,,
1817993,Anqing,http://www.aqdz.gov.cn/english/index.php,,,,,,,,,,,,,,,,,,
